table.gene	table.logFC	table.logCPM	table.F	table.PValue	table.FDR	adjust.method	comparison	test
8607	ATG7	0.625158871603696	4.89269793345187	1.46953913659585	0.234741482885988	0.562423818780013	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8608	GON7	0.505583029593018	4.61715721358816	0.728220895837441	0.400124229963253	0.70665426063533	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8609	N4BP2	0.94437939209445	3.60718837082032	1.31970446293622	0.25959011329708	0.586791144328379	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8610	ENOPH1	0.986487679144567	5.45233360375391	2.40424000795102	0.131340104891328	0.436563910609966	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8611	RRNAD1	-0.202163004046186	4.16854473985563	0.0843319919161451	0.773479245624344	0.933030856275682	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8612	TRIM6	-1.19140492488178	2.21192705900726	0.46077271326879	0.502390467338198	0.778493011738234	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8613	PRPF39	-0.743986178456814	4.77141876465157	1.67151924119028	0.205779890044208	0.532979002762076	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8614	EIF3K	0.720438217835752	8.5562007337252	1.10789052873943	0.300822954211357	0.624045315444926	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8615	MYOF	-1.71765760183507	6.31549386438075	9.84631952838888	0.00376138720556763	0.0706577199169659	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8616	SNCAIP	1.38225261322887	2.6130456307843	2.14415257979414	0.154078253827228	0.468778311696979	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8617	ARMC9	1.35365652635962	4.15690216309764	3.75611112146883	0.0619362130375263	0.305941019775087	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8618	ATAD5	0.0439828200616252	2.54054299796326	0.00174896658256658	0.966914719497257	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8619	COL6A1	-0.220526744608596	9.78400533848265	0.0581151620622334	0.811116220324679	0.949472652996392	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8620	ADCY3	-0.173812941663334	4.39692687801672	0.048930001185683	0.826701042958121	0.95631664365768	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8621	LIG1	1.76401236539921	5.16026237031332	7.0210721441787	0.0126548819215285	0.13678590625529	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8622	PANK1	0.602084224308397	6.45114920757096	0.329627105284969	0.570096275673635	0.824531247922661	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8623	SLC44A3	-0.689141847123868	2.83298190864767	0.267467585442498	0.691156766391516	0.887037069495911	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8624	UBAC1	1.46009192916847	5.36160140894284	11.4199031536121	0.00200609864320249	0.0506309447498851	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8625	SLC34A2	1.04596904940442	2.1209762773176	0.40982465821448	0.528838886984194	0.798335910492589	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8626	HABP2	0	6.92237817964009	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8627	FRA10AC1	-0.192279388053817	4.69404553978918	0.0642403759060077	0.801618831769944	0.946837850039379	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8628	TCN2	-0.415277188670189	7.38187673573056	0.435983108328947	0.514032289832245	0.786841198530208	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8629	APBB3	0.686119206841972	4.25390018995594	1.19698088642653	0.282506036059499	0.607915041028034	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8630	FAS	-2.51898532436166	4.90215163793331	16.2169636759465	0.000347300009525078	0.0187184967750572	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8631	PINK1	-0.629196585652684	7.10471803456874	0.91662444168112	0.345903691521239	0.664831391102477	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8632	ICA1	0.110262330607194	2.64940897695498	0.0123123159974723	0.91237559083193	0.996906031134472	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8633	SFXN3	-0.0794443346611877	5.97625761367973	0.0201346518383742	0.888096419050924	0.987401590257698	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8634	WDR33	0.509349327088644	6.17019676426687	1.46258385405166	0.235826529047059	0.563200896934191	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8635	MYO1D	-1.05269697343472	3.9939034753824	1.70992951501644	0.200782569982945	0.527042822526919	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8636	PLXNB2	0.43661247296684	5.65775230257413	0.288088802561152	0.59534846761082	0.839045604279471	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8637	PGRMC2	0.125812575636068	7.04955084790622	0.0861465598529211	0.771125746643418	0.93213328335227	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8638	RAB3IL1	1.80319160671821	4.38372689196002	4.06468517684404	0.0526858109671771	0.281396437601947	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8639	KDSR	-0.73980697650226	6.45716173574825	2.8536718026125	0.101382058770256	0.387353610276297	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8640	GOT1	0	6.0584076760316	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8641	IL7	2.02793609123215	2.33891396280996	2.38369323120329	0.157504413078784	0.473161560782183	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8642	XKR8	1.17614813966884	3.77506223762558	2.16567584386415	0.151383828401263	0.465740484603939	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8643	TCEANC	0.410349681274591	2.64926536695689	0.217810511651592	0.644035586869642	0.865669089727823	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8644	NAPG	0.0361862234903663	5.14352273315126	0.00605333063202998	0.938493690716003	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8645	SAP30	-0.854665102576431	5.34819594342084	1.26813814547018	0.268914215229007	0.596931593235444	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8646	ARHGAP9	-0.591976480617113	1.89803822900071	0.136782796314093	0.714819999103177	0.900276683736191	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8647	CDS2	-0.378714511227119	6.04014986145325	0.417192068219533	0.523180088943746	0.79410065157085	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8648	MARCHF7	-0.894531592006414	5.51041716966061	2.24648329095134	0.144216051762603	0.456473090293594	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8649	TBX2	-0.46272692620243	4.69980571229307	0.2331766116147	0.632632348148962	0.860349531988324	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8650	CXXC1	0.446288403406653	5.62241817972092	1.29906867606852	0.263270651585509	0.590527064913479	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8651	ADARB1	-2.57879932081167	4.36811087575806	11.7842832231413	0.00174158506668269	0.0462844289380602	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8652	AMACR	1.51240342818493	6.34071265706795	7.05107109925397	0.0124846258624201	0.136232426392766	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8653	TXNL4A	0.608731131225663	7.82285885199322	1.0449188279337	0.314733861993693	0.637313968440179	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8654	SH3YL1	0.828747780016671	3.59326728024645	1.57894862018954	0.218467504494735	0.543647075909877	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8655	AGMAT	0	6.60608443704368	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8656	ZDHHC21	1.01908005360599	3.236568031652	1.17505414399546	0.286874562933737	0.612402592796174	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8657	CASP6	-0.12367758018212	3.42336366455926	0.0230913251561085	0.897392424604153	0.990954928232102	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8658	MICU1	0.040154327287269	6.28527781978018	0.00499793416156203	0.944101961581489	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8659	LRP11	1.03219042269789	4.39493954242542	2.95536204970301	0.0957459123419668	0.377502139265931	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8660	ALPL	3.15414906052698	5.07489818818036	4.63741628836615	0.0393194931028317	0.242778925828727	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8661	MDH1	-0.60744501654658	8.8113321347224	0.816000429362472	0.373443755695122	0.685762511744428	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8662	INTS10	0.219186315512997	4.94518986934969	0.155851854576645	0.695756680067612	0.889575163274564	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8663	FARSA	0.900896086036892	6.19813822588038	3.8132805585156	0.060093561616019	0.301408286212155	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8664	ONECUT2	2.59759401032873	5.00342770676074	3.86397999235828	0.0588254754488374	0.298616092460136	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8665	ROPN1L	0.593186554991636	4.10693817093399	0.81118118142331	0.374840271520597	0.686473117135371	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8666	MBD4	0.437317954382528	4.27220089128412	0.212534885240516	0.648064108956353	0.867142857622109	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8667	TTYH1	4.62635079901299	5.08271949215679	12.591213361759	0.00136777156047946	0.0405585016863422	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8668	ROBO2	1.02628111727931	3.00985629625508	1.69905926378776	0.202181586736844	0.528789664721714	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8669	WDR19	0.264937769591388	3.80456863481309	0.0948306138928505	0.760220409942645	0.927576664368821	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8670	SNX16	-0.267185881192134	3.9706581917373	0.0841029590489253	0.773778251325995	0.933161684524679	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8671	GGT6	0	4.31172834627504	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8672	TMEM252	2.06298414203218	1.96752592566642	2.01044994884468	0.177425954740537	0.500227563426388	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8673	PPP2CA	0.347594383993563	7.81091484386797	0.538359127087476	0.468726127682819	0.75688023557658	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8674	C9orf40	1.60999974112118	4.24852280951232	4.93961891278645	0.0338157091339932	0.224284295084231	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8675	POLM	0.940019581187238	4.07469610455518	1.65524540144464	0.207943179775718	0.535121962412568	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8676	GKAP1	-1.04641220416728	4.1767246230863	2.87056160036845	0.100420183273725	0.385311508276494	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8677	CEP295	0.15277053037838	3.99183418765939	0.0455451349914975	0.832427390827248	0.958683726989664	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8678	TLN2	5.13352773550227	3.71915335398951	10.3043137218093	0.00430652457155146	0.0765289822721613	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8679	C6orf141	-0.271698409864816	2.61915647721078	0.0882458168283222	0.768830526508439	0.931298894970958	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8680	GRB2	0.375297017742304	6.97381864881258	0.685013401890707	0.414305901380527	0.717159015743705	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8681	ING5	0.629945218676099	3.54459844455508	0.971499965730149	0.332074546584012	0.654055297182376	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8682	DTNB	1.67622589274516	4.46667727209021	10.0016324682962	0.00353029875769257	0.0685496058438149	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8683	FERMT1	0	2.21544649735064	0	1	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8684	THG1L	1.47266888305188	3.52216216104303	1.14094080360075	0.354651376774471	0.672787661137624	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8685	UBALD2	0.915632251077176	6.65479556794158	0.81017688007746	0.375132245704844	0.686789733644393	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8686	ICE2	-0.174194112711572	4.03231038912788	0.0692721296715928	0.808396787119779	0.949387160082975	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8687	PIK3R4	0.223165809208739	4.95063261228787	0.146591968761038	0.704473693766232	0.895163554467304	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8688	WDR53	-0.0760071467150515	3.0280714448671	0.00642435671997942	0.936640814858238	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8689	SUPT16H	-0.22875506583331	5.30740986686432	0.0805377057143503	0.778490962174207	0.933992656329694	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8690	DOCK10	-0.316466658548997	2.94180808657794	0.0672479015389127	0.797132140146573	0.94501857581026	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8691	SRRD	0.374945393146158	5.06074647599115	0.3622820445877	0.551697617913497	0.812783283307482	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8692	SLC25A19	0.861794269872042	3.48425526247634	0.772358212322001	0.386371715834297	0.696992140941213	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8693	MFSD12	1.40098265476903	5.02871111114154	3.36153558259023	0.0765286865576575	0.338971532548395	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8694	RFNG	0.938319550067901	5.11715766714713	1.54088752192149	0.223964287638413	0.550437693079364	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8695	HDAC11	1.29877146074799	3.70536202447709	1.35954719276999	0.252668552037914	0.579840644489714	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8696	PHKA2	0.0453751997017493	4.26381229793928	0.00558151695630808	0.940934506827101	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8697	MCAT	0.762890362406307	5.23811295332602	1.06957522678085	0.309186235196646	0.632466517974402	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8698	TIA1	0.989019095325579	5.44483130761547	3.78805908692034	0.0608988108887846	0.303023205377644	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8699	NREP	1.86744430722793	6.42757635216132	3.05232931708836	0.0907026833537275	0.367204194384659	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8700	RPUSD2	0.510891791075839	3.50623096736825	0.416231922679804	0.523655356289039	0.794168947015059	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8701	CTSD	0.437394529295687	9.70819041130937	0.381572907209387	0.541355612389767	0.806405221917031	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8702	IGDCC4	3.79431736724262	4.10144212157999	25.0872651112613	4.33083676184765e-05	0.00616689768038899	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8703	TTC1	-0.194897560825289	5.67519956284573	0.0677679230666348	0.79636730861948	0.944503911323094	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8704	PDE9A	0.295991854285057	3.68933746280807	0.0741629077215365	0.787207650214622	0.939533633855075	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8705	TBCK	-0.412429356655293	4.34810544600354	0.506909516734972	0.481899934142829	0.764010672577184	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8706	EXOC5	-1.41629165775308	5.17200469272841	7.20209906814578	0.0116644418042595	0.13191440618909	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8707	NAP1L2	4.01760897406921	2.15477252088705	7.46726615935243	0.0112642968156545	0.128763527722259	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8708	IFITM3	0.2737124232384	11.2125098097799	0.105781370348025	0.747223514554585	0.91910803208623	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8709	GANAB	0.243424178495161	8.43477161861212	0.431017063635466	0.516421882613563	0.788764450340138	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8710	ERBB3	1.82785564088763	5.98028339705635	2.1285636182386	0.154816374968618	0.469328230930743	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8711	RPLP2	1.02286874214153	11.4783611130511	2.80307810793677	0.104327208342303	0.392962507089574	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8712	RPS11	0.652873795504268	8.46648791691176	1.32379630992682	0.258868170408812	0.586516818017343	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8713	DDA1	0.481130717653116	7.30396244718554	1.05625588059978	0.312166533898835	0.634901922410361	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8714	DDX20	-0.786220342987299	3.67985741410879	0.371371550714027	0.56686615382819	0.822806013992653	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8715	DOLK	0.80684216335258	4.85394319372526	1.21474019735338	0.279031490104823	0.604611911867185	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8716	CPN1	0.4408693151846	5.89854651859258	0.240717496848345	0.678916410933017	0.8820684142756	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8717	GIN1	-0.879526106180773	3.98432311572886	1.03676921549806	0.316597032134235	0.638731881867459	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8718	ERBIN	-1.31661704528608	5.33019223557283	5.82804057219858	0.0219845083261824	0.180108881443427	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8719	ZBTB46	-1.63546416186241	3.22885376193783	3.08001193287846	0.0893189707963044	0.365001127734383	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8720	BAG6	0.917410426661226	6.77538324031801	4.24672277296166	0.0479573297748469	0.267475745465708	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8721	SREK1	0.00660482351121654	5.54221689503318	0.000183581560427901	0.989278004918822	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8722	RNF180	2.45630071874464	3.05992697676361	3.23922126808927	0.081811789277114	0.350100537014467	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8723	FBXO22	0.0684947953601051	5.48480585017164	0.0263085675327461	0.87222065808342	0.978943386274199	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8724	SVOP	5.23316897382656	2.3467294772986	25.2602194497736	0.000137911793469822	0.0122359586606225	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8725	PHLPP1	0.1010203047798	3.90981172601314	0.0275342077979008	0.869305564298577	0.977534403687217	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8726	PLEKHM1	0.00580705065139585	4.8826540005908	6.98210298355254e-05	0.993387545376717	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8727	ALG6	-0.00370851265289957	3.81326116133185	2.73718519726908e-05	0.995859766410229	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8728	DVL2	1.17777087558228	5.05505480523205	6.31820386546065	0.0174631570260802	0.160093290369827	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8729	PIK3IP1	1.01538581757091	4.23610535277534	1.31833281998032	0.259832696492973	0.586791144328379	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8730	ABCC9	0.404523215607324	3.20850346789326	0.170220508350152	0.683008835926824	0.882818963293389	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8731	PPP2R5A	0.35462223437265	4.85740923523516	0.534968558135362	0.470117530873162	0.757884478675571	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8732	C8orf82	0.021864949255182	5.08229492706356	0.00110643775489481	0.97368183635018	1	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8733	EDRF1	-0.915432121413627	4.77635047173937	2.07535994530308	0.159899625508806	0.477135615974603	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8734	TSPAN18	3.18277265479932	4.62988321083619	8.32952450480265	0.00710799524895799	0.0997367605857439	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8735	S100A16	-0.223371909409998	7.58958948254643	0.0956396072337173	0.759232843448541	0.92679598858804	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8736	ST6GAL1	1.8479564374295	5.24399226709868	5.69836478912709	0.0233847231449664	0.185053290387133	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
8737	GABBR2	3.27096276319132	2.6866136007492	3.49700997383709	0.0730262771660217	0.331086902843119	BH	-1*groupCardiac_Myocyte:m 1*groupMeningeal_cells:m	glm
